delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,high_gamma
6454.373584489261,802.6355928215888,479.3911422652438,360.40829223678855,301.1603672209269,99.43643931306028,14.31577797993917,0.5756547178543918
6773.689025492017,1075.002823563702,717.2586311634175,827.2246213921608,678.9782714520155,126.84566222555543,14.861111670865943,1.165786681612565
5082.656864736744,553.1789014594013,531.3078717292464,317.89485482650207,396.40765754399945,80.44634057861742,11.58118813702697,0.7795920506857286
3386.4954314218285,1545.9393305167657,756.8694457926786,560.3937580146925,225.48202162080506,114.82121925015036,12.747821947583398,0.47747634675388223
8961.039009983424,947.7989608095957,571.2858364463231,727.9025355815454,459.00621205497373,142.6917502574931,14.736293443332054,1.3073852236234036
4417.940117533525,1092.2850843765762,314.9987112151523,330.88530667584365,342.1939194866483,76.70529053303044,12.331236770665447,0.838915780295488
8349.955024522636,775.1689986153038,287.73396251159784,722.7549993410331,319.9524347568757,99.79433088207556,12.9882174129757,1.130980278460771
3591.8761584868953,1055.2755492513854,526.1910823823599,1671.279651753527,232.87404109590133,137.2093064762275,13.5898334642286,1.0983650901244233
4394.661644393284,865.6065848055895,491.2665666578645,9977.69512274333,441.36344053425677,286.45403679566635,24.464829903245974,0.8787910540650921
6208.333563713218,970.780274613473,475.4287490888729,7517.53341757569,319.9909837418182,265.7760631271935,16.990090712933075,0.3713495787016168
11123.78571374176,1550.2880935140427,1793.4850809713164,4651.289842488441,690.8120938552717,199.3831221109171,18.54550042744068,0.819309789436578
4667.391106220227,1489.6894715962164,808.9130519024878,8826.834404534435,511.43737419326766,255.1419106040376,17.668983291593758,0.76433982644661
4408.752497932549,1711.476492366623,605.6420296152138,8728.364104467568,593.01304725112,247.13720729629242,26.574922893526292,3.037240407529471
5167.339945903206,1853.0782347548118,1416.7943877858868,10275.094540523194,575.1018853661285,299.84583683704403,19.03962475353906,1.2723279228185547
4507.577509540518,865.9850331065539,583.6064822994048,3782.5471793537267,546.9296122701584,151.64558752060864,16.614248251940843,0.5563960063873299
3006.0333430331525,927.1860343339666,1204.008409841734,4306.325744828406,256.5323461886558,166.31573431138943,16.804348851722814,0.45397372402114655
5372.348631180567,2211.5495292479313,1795.1508633057076,4999.966306583994,493.5144561965447,215.79013156212807,19.35122081612563,1.6046980091157066
8873.717354389571,2295.959037280347,1826.1983780956416,15586.772160375505,544.2622491274062,338.1435958622888,26.689871974502868,2.6720939074390375
2891.071453209523,1015.4322335662602,1340.2672908961606,7526.836067880775,760.5172635601265,162.8287642021597,17.777077564269515,0.7090148656032045
4890.936907674108,1204.3145589191192,609.1759521940121,6532.111504511544,558.8349082440657,241.12058306558825,21.612467779247876,0.706797112519407
4665.375782704643,1160.1945189679614,814.824685156416,4279.268231499021,308.17952635019054,167.1602424668472,14.029434975307703,0.718248374869364
3893.5592739584467,658.9975458099719,543.130480823261,2821.9357589674846,374.1774620269417,148.1565321606426,14.20888555585057,0.4160115121519354
5913.368280713633,770.4615243223947,538.9731813695787,2068.498723503219,212.2222967893883,135.26108839297567,11.360204981125023,0.38940813233488414
4823.091075677706,735.4267275358196,695.6536298745383,868.0111061287722,338.3005273409318,82.22628536467394,13.271421037464677,0.6941790197132779
4252.10068497735,1391.0715597093938,727.2526281755231,531.1196931059661,315.2863561614827,86.28703001219303,11.550436859042115,0.47445119218781473
2822.499423815687,906.1716842984547,982.5811120297537,533.6422459409342,694.1570736142511,103.05563126586826,10.625781403065364,0.5889789574468068
5961.6664812157815,1686.6530740603557,746.9258926609227,486.46964974286243,597.3065711784774,86.03126683531889,14.259576430059242,0.954135182261602
5144.905360767253,1533.0778194321229,623.8384324757914,299.907471907318,365.5849821104799,98.56127319163504,15.436822268975552,1.1229811712862636
5729.499166132638,1045.5956719473015,486.3690858330704,437.2737269897585,430.7138171411331,95.20490532057158,12.186631921910562,0.37137226545968793
2875.061105998,2185.4614155914437,939.199766907782,2266.3770820015875,363.49971557490426,135.30677737372454,15.93044199135916,0.7311325697356006
5492.251327738183,975.9000478760071,984.035122132313,8976.894518973422,432.8869417645293,230.83161689074453,23.839979607527713,1.614488834824296
10722.084023540976,2228.9166084141093,2268.915478511304,6120.897691585492,735.1752410553196,294.0520912308264,28.443341824462333,2.1348801008104608
5048.17137627386,1219.167207482428,1163.558242625657,8946.236489700332,654.6835315775098,260.9234277478519,31.126875473160418,4.120641268916222
3099.1988379647023,1587.7539338559206,1809.4561970171137,4781.633475582686,632.7205522960357,212.81556501094994,19.02314688082931,1.29911823592424
6386.620004244864,1288.1263739761612,1524.7288079555713,4612.585336004725,488.03041321675215,197.44566027429138,16.329352290050974,1.1504703199582176
4017.394272096875,1041.4991952109804,1170.6853214125192,2756.022332760476,370.4359167847606,191.30375155219582,14.936688658733221,1.0102168683953376
5709.177077670457,1448.396755929615,884.9500532533448,1735.246956881481,456.29266195059137,135.00810015089027,14.510574368295636,0.49559852882320077
3268.1696284216223,932.4473380329999,486.92439728712355,1553.0868270559542,379.72164592341625,117.36363334005382,19.511724597894446,0.6295693850182553
