delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,high_gamma
3572.8274941603763,1193.1083860635913,353.4104637279438,174.77628745959382,119.1478646581754,51.11803011118428,13.127257567240534,0.6464557961687634
3247.6088358459942,464.62760317958066,305.69728761680653,161.53073497737833,136.67909816320466,66.4352618783682,12.00816027520369,0.5062557388451442
4966.588018934353,695.2297874395157,217.74070055273353,244.27610534094345,99.50642508825958,64.83534845996014,12.123542310957351,0.5962601546415212
5024.18872345034,718.9694682131146,504.7854129878359,521.2249362111146,89.00779589486383,91.10526892486091,12.672292903676228,0.7563191168976184
2651.285065368473,480.604761704563,872.7157651321185,1690.2366080606785,162.9492242276718,59.116765689078875,12.838364354406247,0.8420513482379693
3274.0155857267323,460.1178684737831,653.8665836809587,3118.376934153394,130.8365852027313,92.96176013222153,13.902943468252834,0.4909203582039519
1998.7362671428268,655.4467247215907,640.3149772462697,2039.6598673264832,122.06414666511165,74.54098569325281,12.323139239326542,0.5237475056911716
3610.1890903502162,263.87805648242323,408.1593514212812,1274.1776111996905,107.48162349590423,59.17489638836338,14.311199021658883,0.4554526659387417
960.674598306593,397.43716317217746,495.4242436472526,1731.7668870919056,84.80877697550997,96.06744096316328,10.028392337395276,0.4108625554498076
2089.3028739763813,608.674449440557,697.6309958830141,1810.5991595950477,137.9501105940082,49.201185309728224,12.916715365165398,0.5620537750750852
1830.0241029258038,764.3082596232958,1858.7518239743115,918.5301178451936,135.44483975011818,59.44246864610956,11.10289296961331,0.3279260243814186
1581.5256577087475,799.8248081890051,2837.5586288277045,1771.7106457380316,154.8892111821667,66.99051653292496,12.766220080948642,0.5090900377871932
2606.72568257749,581.0053083163284,179.0317026524424,881.3009501245176,135.3228819902465,50.77590220839749,9.694532330531517,0.44890996018537604
3943.040811113722,747.1270947781951,627.0030499837687,364.46504203405146,65.70979552882216,67.57565961255514,13.953098487760569,1.1040490786995107
1705.80455470684,1079.2390858234821,332.20190820273257,174.11908548807784,91.85613840165787,48.44673893222608,11.317151164708173,0.4506520535471466
1746.9216243543465,487.70190522092247,548.2542732786318,390.50331310297025,89.04246814083655,67.10890047300096,12.579221041901093,0.9257763737905713
3016.8365943724325,573.4431524042216,195.93251323634095,261.5857947670153,77.72907586439264,63.51540501746192,14.411427675435606,0.9892420915004955
2377.765799229534,838.9203710480248,352.62375193456825,180.90708417127925,69.72295751886931,87.63061862119702,12.413546935786343,0.3482024694892775
2932.5943355145223,345.7537585356945,411.7112066834851,305.84822814552143,85.05574904710966,65.93998091900748,11.236549132360784,0.46975266999831844
2007.2474948408276,662.4288562234311,362.88425679939013,271.1223853873867,139.2773168567108,56.67519855931054,10.712689162695225,0.27799403000904144
2330.1021584288396,500.9581738879653,216.56599084682153,351.394906575981,103.32479643652387,51.94508044932689,11.277926108290968,0.2986483987516831
1858.2123438101335,206.02443743183952,378.15498373603043,197.61389668438377,95.48235180811169,66.42435386574316,12.650046649269894,0.3486091081206789
2937.5341327924466,734.8266639650037,422.4096310844177,152.09932989738067,70.26198206100172,64.07562910915647,14.40085285226459,0.4302989867685827
5360.226928719685,238.70393854921105,124.29015098186578,91.98895433914643,82.5802732823567,73.25946908943577,11.806242236438115,0.38776611238894737
